#   index    LocalEnergy         LocalEnergy_sq      LocalPotential      Kinetic             ElecElec            Coulomb             BlockWeight         BlockCPU            AcceptRatio         
       280   -3.7319938988e+01    1.4139870668e+03   -7.1538097039e+01    3.4218158051e+01    1.2301318031e+01   -8.3839415070e+01    1.2800000000e+04    2.8299098853e-02    8.3291666667e-01
       281   -3.9345690194e+01    4.9534303226e+03   -7.4879102917e+01    3.5533412723e+01    1.2219945784e+01   -8.7099048701e+01    1.2800000000e+04    2.8287788633e-02    8.3095052083e-01
       282   -3.7539285492e+01    1.5115444846e+03   -7.1999882161e+01    3.4460596670e+01    1.2236739841e+01   -8.4236622003e+01    1.2800000000e+04    2.8266759165e-02    8.3203125000e-01
       283   -3.7673207363e+01    1.4790467406e+03   -7.4286253640e+01    3.6613046277e+01    1.2112833117e+01   -8.6399086756e+01    1.2800000000e+04    2.8247629058e-02    8.2906250000e-01
       284   -3.7742081811e+01    1.4647088431e+03   -7.2586045704e+01    3.4843963893e+01    1.2128045209e+01   -8.4714090913e+01    1.2800000000e+04    2.8284280747e-02    8.3175781250e-01
       285   -3.7521252987e+01    1.4326649571e+03   -7.0826688235e+01    3.3305435248e+01    1.2068675160e+01   -8.2895363395e+01    1.2800000000e+04    2.8271330405e-02    8.3316406250e-01
       286   -3.7914502744e+01    1.8515785225e+03   -7.2973494842e+01    3.5058992097e+01    1.2038082788e+01   -8.5011577629e+01    1.2800000000e+04    2.8264976689e-02    8.3167968750e-01
       287   -3.7512463633e+01    1.4337463324e+03   -7.0703305583e+01    3.3190841950e+01    1.1940188287e+01   -8.2643493870e+01    1.2800000000e+04    2.8279046201e-02    8.3279947917e-01
       288   -3.7442734607e+01    1.4477855813e+03   -7.3946344260e+01    3.6503609653e+01    1.2084332225e+01   -8.6030676485e+01    1.2800000000e+04    2.8253487153e-02    8.3080729167e-01
       289   -3.7149962302e+01    1.4026687397e+03   -7.1826781944e+01    3.4676819642e+01    1.2124229029e+01   -8.3951010973e+01    1.2800000000e+04    2.8271666660e-02    8.3311197917e-01
       290   -3.7556376273e+01    1.4781592688e+03   -7.4995910772e+01    3.7439534499e+01    1.2170038780e+01   -8.7165949552e+01    1.2800000000e+04    2.8227275215e-02    8.2921875000e-01
       291   -3.7392985653e+01    1.4162112576e+03   -7.2251405508e+01    3.4858419854e+01    1.1956817328e+01   -8.4208222835e+01    1.2800000000e+04    2.8243581729e-02    8.3220052083e-01
       292   -3.7296337802e+01    1.4089250795e+03   -7.1672394548e+01    3.4376056746e+01    1.2594702464e+01   -8.4267097012e+01    1.2800000000e+04    2.8258205537e-02    8.3070312500e-01
       293   -3.7461865916e+01    1.4718484607e+03   -7.2953261244e+01    3.5491395327e+01    1.1971032288e+01   -8.4924293532e+01    1.2800000000e+04    2.8278356494e-02    8.3364583333e-01
       294   -3.7482777782e+01    1.4283508468e+03   -7.4103987432e+01    3.6621209650e+01    1.1963251132e+01   -8.6067238565e+01    1.2800000000e+04    2.8231862085e-02    8.2863281250e-01
       295   -3.7509571973e+01    1.4304402734e+03   -7.1697042232e+01    3.4187470258e+01    1.2000458538e+01   -8.3697500770e+01    1.2800000000e+04    2.8267388452e-02    8.3109375000e-01
       296   -3.8251781298e+01    1.7692279880e+03   -7.3104078203e+01    3.4852296905e+01    1.1862865658e+01   -8.4966943861e+01    1.2800000000e+04    2.8311018867e-02    8.3257812500e-01
       297   -3.7447184454e+01    1.5262156958e+03   -7.1628493827e+01    3.4181309373e+01    1.1962253369e+01   -8.3590747196e+01    1.2800000000e+04    2.8284979619e-02    8.3316406250e-01
       298   -3.7598920633e+01    1.4433167452e+03   -7.3076265769e+01    3.5477345136e+01    1.2069697499e+01   -8.5145963268e+01    1.2800000000e+04    2.8256425605e-02    8.3213541667e-01
       299   -3.7878362488e+01    1.5543824717e+03   -7.3103220811e+01    3.5224858324e+01    1.2097677126e+01   -8.5200897937e+01    1.2800000000e+04    2.8255305693e-02    8.3087239583e-01
       300   -3.7325682210e+01    1.4563832031e+03   -7.3691007183e+01    3.6365324974e+01    1.2115240510e+01   -8.5806247693e+01    1.2800000000e+04    2.8282865063e-02    8.3154947917e-01
       301   -3.7338231024e+01    1.4284842729e+03   -7.3674222017e+01    3.6335990993e+01    1.2090869325e+01   -8.5765091341e+01    1.2800000000e+04    2.8269972295e-02    8.2967447917e-01
       302   -3.7716490948e+01    1.4735739511e+03   -7.4265610396e+01    3.6549119448e+01    1.2338118836e+01   -8.6603729232e+01    1.2800000000e+04    2.8238749746e-02    8.2865885417e-01
       303   -3.7458718137e+01    1.4401370356e+03   -7.1808491954e+01    3.4349773817e+01    1.1936283453e+01   -8.3744775407e+01    1.2800000000e+04    2.8290973047e-02    8.3350260417e-01
       304   -3.7655306004e+01    1.4794126676e+03   -7.4344838074e+01    3.6689532070e+01    1.2072636323e+01   -8.6417474397e+01    1.2800000000e+04    2.8249820742e-02    8.3018229167e-01
       305   -3.7362109225e+01    1.4240196250e+03   -7.1954442170e+01    3.4592332945e+01    1.2002356018e+01   -8.3956798188e+01    1.2800000000e+04    2.8288296455e-02    8.3239583333e-01
       306   -3.7054371805e+01    1.3987344317e+03   -7.2563762937e+01    3.5509391132e+01    1.2065233241e+01   -8.4628996178e+01    1.2800000000e+04    2.8258243296e-02    8.3194010417e-01
       307   -3.7661014646e+01    1.5165908104e+03   -7.1677016648e+01    3.4016002001e+01    1.2144929217e+01   -8.3821945865e+01    1.2800000000e+04    2.8284218745e-02    8.3259114583e-01
       308   -3.7431608179e+01    1.4438392317e+03   -7.1970676499e+01    3.4539068321e+01    1.2287599568e+01   -8.4258276067e+01    1.2800000000e+04    2.8278686553e-02    8.3341145833e-01
       309   -3.7125439622e+01    1.4019822994e+03   -7.2326570656e+01    3.5201131034e+01    1.2088916715e+01   -8.4415487371e+01    1.2800000000e+04    2.8274314580e-02    8.3162760417e-01
       310   -3.7792014629e+01    1.8487544934e+03   -7.5089098934e+01    3.7297084305e+01    1.2283421806e+01   -8.7372520739e+01    1.2800000000e+04    2.8309865991e-02    8.3406250000e-01
       311   -3.7444193684e+01    1.4189446072e+03   -7.1284375674e+01    3.3840181990e+01    1.1970798025e+01   -8.3255173699e+01    1.2800000000e+04    2.8250582729e-02    8.3240885417e-01
       312   -3.7451772312e+01    1.4526252992e+03   -7.2789213507e+01    3.5337441196e+01    1.2025757872e+01   -8.4814971379e+01    1.2800000000e+04    2.8269702080e-02    8.3052083333e-01
       313   -3.7833918293e+01    1.4993852621e+03   -7.3061883228e+01    3.5227964934e+01    1.2054500565e+01   -8.5116383792e+01    1.2800000000e+04    2.8292631206e-02    8.2988281250e-01
       314   -3.7372295416e+01    1.4350310567e+03   -7.0178245851e+01    3.2805950435e+01    1.1850589623e+01   -8.2028835474e+01    1.2800000000e+04    2.8278271484e-02    8.3378906250e-01
       315   -3.7208067006e+01    1.4077931879e+03   -7.1923717216e+01    3.4715650210e+01    1.2078084464e+01   -8.4001801680e+01    1.2800000000e+04    2.8292030825e-02    8.3498697917e-01
       316   -3.6909723123e+01    1.3913026588e+03   -7.3353157332e+01    3.6443434209e+01    1.1934551302e+01   -8.5287708634e+01    1.2800000000e+04    2.8255164717e-02    8.3110677083e-01
       317   -3.7484612494e+01    1.4582936166e+03   -7.3654244044e+01    3.6169631550e+01    1.2173846109e+01   -8.5828090153e+01    1.2800000000e+04    2.8238008765e-02    8.3037760417e-01
       318   -3.7468853962e+01    1.4414275408e+03   -7.0564579081e+01    3.3095725118e+01    1.2260259978e+01   -8.2824839059e+01    1.2800000000e+04    2.8268156675e-02    8.3171875000e-01
       319   -3.7337694635e+01    1.4314008322e+03   -7.2922686189e+01    3.5584991554e+01    1.1946465473e+01   -8.4869151662e+01    1.2800000000e+04    2.8240665220e-02    8.3223958333e-01
       320   -3.6995184280e+01    1.3995994568e+03   -7.2998518099e+01    3.6003333819e+01    1.1928148148e+01   -8.4926666248e+01    1.2800000000e+04    2.8262575181e-02    8.3074218750e-01
       321   -3.7506113374e+01    1.4298303937e+03   -6.9749062816e+01    3.2242949442e+01    1.1961857042e+01   -8.1710919858e+01    1.2800000000e+04    2.8287030308e-02    8.3440104167e-01
       322   -3.8315984776e+01    2.8313750047e+03   -7.4990553440e+01    3.6674568664e+01    1.2015518072e+01   -8.7006071512e+01    1.2800000000e+04    2.8272704829e-02    8.3063802083e-01
       323   -3.7105259483e+01    1.4098352074e+03   -7.3585851487e+01    3.6480592004e+01    1.2080935084e+01   -8.5666786571e+01    1.2800000000e+04    2.8232439321e-02    8.2980468750e-01
       324   -3.7715381374e+01    1.5846634740e+03   -7.4621711098e+01    3.6906329724e+01    1.2177551364e+01   -8.6799262461e+01    1.2800000000e+04    2.8226944570e-02    8.3098958333e-01
       325   -3.7387898989e+01    1.4357595867e+03   -7.1322868921e+01    3.3934969932e+01    1.1886468883e+01   -8.3209337805e+01    1.2800000000e+04    2.8284212046e-02    8.3454427083e-01
       326   -3.8554432235e+01    2.7059513423e+03   -7.2461813146e+01    3.3907380910e+01    1.2004724498e+01   -8.4466537644e+01    1.2800000000e+04    2.8255098716e-02    8.3057291667e-01
       327   -3.7670804526e+01    1.4644172788e+03   -7.2006219088e+01    3.4335414562e+01    1.1936111694e+01   -8.3942330782e+01    1.2800000000e+04    2.8287020469e-02    8.3330729167e-01
       328   -3.7383046277e+01    1.4343016304e+03   -7.3679814779e+01    3.6296768502e+01    1.1941288178e+01   -8.5621102958e+01    1.2800000000e+04    2.8259302632e-02    8.3248697917e-01
       329   -3.7277181104e+01    1.4183016301e+03   -7.2753481305e+01    3.5476300201e+01    1.1938809424e+01   -8.4692290728e+01    1.2800000000e+04    2.8261646255e-02    8.3195312500e-01
       330   -3.7739860956e+01    1.5287622166e+03   -7.1075249386e+01    3.3335388430e+01    1.2109692916e+01   -8.3184942302e+01    1.2800000000e+04    2.8271930518e-02    8.3335937500e-01
       331   -3.7665365443e+01    1.9275335107e+03   -7.1623685721e+01    3.3958320279e+01    1.2058823969e+01   -8.3682509691e+01    1.2800000000e+04    2.8296763486e-02    8.3523437500e-01
       332   -3.7452347736e+01    1.4883612061e+03   -7.1252676612e+01    3.3800328876e+01    1.1950934327e+01   -8.3203610939e+01    1.2800000000e+04    2.8275939482e-02    8.3410156250e-01
       333   -3.8312221959e+01    2.8274220764e+03   -7.3468044231e+01    3.5155822271e+01    1.2144896655e+01   -8.5612940886e+01    1.2800000000e+04    2.8239135322e-02    8.3062500000e-01
       334   -3.7360211971e+01    1.4157290883e+03   -7.2122337200e+01    3.4762125229e+01    1.2003998938e+01   -8.4126336138e+01    1.2800000000e+04    2.8243016484e-02    8.3054687500e-01
       335   -3.7556984974e+01    1.4601540154e+03   -7.1915023022e+01    3.4358038047e+01    1.1859205711e+01   -8.3774228732e+01    1.2800000000e+04    2.8292000024e-02    8.3329427083e-01
       336   -3.7551535177e+01    1.4396811948e+03   -7.2740589816e+01    3.5189054638e+01    1.2026344915e+01   -8.4766934730e+01    1.2800000000e+04    2.8283622729e-02    8.3330729167e-01
       337   -3.7344973918e+01    1.4173519626e+03   -7.3904301314e+01    3.6559327395e+01    1.1982187538e+01   -8.5886488851e+01    1.2800000000e+04    2.8192519507e-02    8.2792968750e-01
       338   -3.7439947519e+01    1.4289574631e+03   -7.2198645134e+01    3.4758697615e+01    1.1946568369e+01   -8.4145213503e+01    1.2800000000e+04    2.8283402661e-02    8.3287760417e-01
       339   -3.7323196355e+01    1.4130454774e+03   -7.2229484856e+01    3.4906288501e+01    1.2060921183e+01   -8.4290406039e+01    1.2800000000e+04    2.8249951519e-02    8.3055989583e-01
       340   -3.7409794240e+01    1.4177940319e+03   -7.1043479602e+01    3.3633685361e+01    1.2071027597e+01   -8.3114507199e+01    1.2800000000e+04    2.8280166694e-02    8.3252604167e-01
       341   -3.7430603739e+01    1.4317772616e+03   -7.2239615594e+01    3.4809011855e+01    1.2170932400e+01   -8.4410547994e+01    1.2800000000e+04    2.8275702896e-02    8.3161458333e-01
       342   -3.8324076425e+01    1.8157884922e+03   -7.1758665546e+01    3.3434589121e+01    1.2003357114e+01   -8.3762022660e+01    1.2800000000e+04    2.8285606650e-02    8.3484375000e-01
       343   -3.8078936806e+01    1.8087288224e+03   -7.4151712709e+01    3.6072775903e+01    1.2110639903e+01   -8.6262352612e+01    1.2800000000e+04    2.8216019634e-02    8.3016927083e-01
       344   -3.9428260717e+01    5.7261685502e+03   -7.4427508253e+01    3.4999247536e+01    1.2072904288e+01   -8.6500412541e+01    1.2800000000e+04    2.8233936187e-02    8.3054687500e-01
       345   -3.7599210378e+01    1.5053730887e+03   -7.5120057192e+01    3.7520846814e+01    1.2025977647e+01   -8.7146034840e+01    1.2800000000e+04    2.8237502651e-02    8.3035156250e-01
       346   -3.8287304657e+01    2.0153525796e+03   -7.3640364020e+01    3.5353059363e+01    1.2036907252e+01   -8.5677271272e+01    1.2800000000e+04    2.8283002549e-02    8.3076822917e-01
       347   -3.7624792677e+01    1.6072732968e+03   -7.1566956148e+01    3.3942163471e+01    1.1999447699e+01   -8.3566403847e+01    1.2800000000e+04    2.8260111558e-02    8.3108072917e-01
       348   -3.7690622090e+01    1.5947139987e+03   -7.3039756982e+01    3.5349134892e+01    1.2014514382e+01   -8.5054271364e+01    1.2800000000e+04    2.8256493237e-02    8.3191406250e-01
       349   -3.7370240019e+01    1.4351323579e+03   -7.3791289584e+01    3.6421049565e+01    1.1980777582e+01   -8.5772067166e+01    1.2800000000e+04    2.8269892358e-02    8.3259114583e-01
       350   -3.7891258762e+01    1.5284256490e+03   -7.2742312306e+01    3.4851053544e+01    1.2010929785e+01   -8.4753242091e+01    1.2800000000e+04    2.8265058481e-02    8.3255208333e-01
       351   -3.8355803137e+01    1.9727747057e+03   -7.2370325636e+01    3.4014522500e+01    1.2024872346e+01   -8.4395197982e+01    1.2800000000e+04    2.8276892578e-02    8.3194010417e-01
       352   -3.7522469171e+01    1.4803905074e+03   -7.3797986716e+01    3.6275517545e+01    1.2211058693e+01   -8.6009045409e+01    1.2800000000e+04    2.8230586313e-02    8.3014322917e-01
       353   -3.7972016433e+01    1.5175065613e+03   -7.1036382857e+01    3.3064366424e+01    1.2120518425e+01   -8.3156901282e+01    1.2800000000e+04    2.8270950239e-02    8.3338541667e-01
       354   -3.7386572337e+01    1.4810342204e+03   -7.1957097617e+01    3.4570525280e+01    1.2074292473e+01   -8.4031390090e+01    1.2800000000e+04    2.8266196499e-02    8.3255208333e-01
       355   -3.8350403450e+01    1.7536071289e+03   -7.3240368109e+01    3.4889964659e+01    1.1941443489e+01   -8.5181811598e+01    1.2800000000e+04    2.8295178335e-02    8.3309895833e-01
       356   -3.7645268141e+01    1.5333483858e+03   -7.1303347096e+01    3.3658078955e+01    1.2089987118e+01   -8.3393334214e+01    1.2800000000e+04    2.8285044058e-02    8.3261718750e-01
       357   -3.8408633547e+01    1.6759001907e+03   -7.5097318027e+01    3.6688684480e+01    1.2077292357e+01   -8.7174610384e+01    1.2800000000e+04    2.8264193608e-02    8.2953125000e-01
       358   -3.7522579256e+01    1.4529038440e+03   -7.2463489666e+01    3.4940910411e+01    1.2113883129e+01   -8.4577372795e+01    1.2800000000e+04    2.8261385166e-02    8.3207031250e-01
       359   -3.7203686228e+01    1.4074347338e+03   -7.2367000214e+01    3.5163313986e+01    1.2099536788e+01   -8.4466537001e+01    1.2800000000e+04    2.8300195151e-02    8.3446614583e-01
       360   -3.7178640237e+01    1.4114066836e+03   -7.0761510297e+01    3.3582870061e+01    1.1981430767e+01   -8.2742941064e+01    1.2800000000e+04    2.8284115127e-02    8.3207031250e-01
       361   -3.7300226340e+01    1.4098535029e+03   -7.0938519273e+01    3.3638292933e+01    1.2061208013e+01   -8.2999727285e+01    1.2800000000e+04    2.8247464932e-02    8.3057291667e-01
       362   -3.7643417163e+01    1.5023664821e+03   -7.1317534809e+01    3.3674117646e+01    1.2005466081e+01   -8.3323000890e+01    1.2800000000e+04    2.8307957407e-02    8.3436197917e-01
       363   -3.7587509812e+01    1.4268692337e+03   -7.0245956551e+01    3.2658446739e+01    1.2014294647e+01   -8.2260251198e+01    1.2800000000e+04    2.8241388096e-02    8.3117187500e-01
       364   -3.7440742663e+01    1.4343513026e+03   -7.4587721222e+01    3.7146978559e+01    1.2140079981e+01   -8.6727801203e+01    1.2800000000e+04    2.8284223867e-02    8.3143229167e-01
       365   -3.7279357986e+01    1.4142466538e+03   -7.1717509975e+01    3.4438151989e+01    1.2035253258e+01   -8.3752763233e+01    1.2800000000e+04    2.8318676558e-02    8.3300781250e-01
       366   -3.7992853711e+01    1.8423939259e+03   -7.3468158604e+01    3.5475304892e+01    1.2153790769e+01   -8.5621949372e+01    1.2800000000e+04    2.8285441367e-02    8.3152343750e-01
       367   -3.7606540767e+01    1.4699582920e+03   -7.3985318638e+01    3.6378777871e+01    1.2136983224e+01   -8.6122301862e+01    1.2800000000e+04    2.8267904180e-02    8.3121093750e-01
       368   -3.7717308155e+01    1.4753702156e+03   -7.3524258313e+01    3.5806950158e+01    1.2353012399e+01   -8.5877270712e+01    1.2800000000e+04    2.8242399360e-02    8.2937500000e-01
       369   -3.7380290500e+01    1.4163089429e+03   -7.1825445213e+01    3.4445154714e+01    1.2024765638e+01   -8.3850210851e+01    1.2800000000e+04    2.8252677764e-02    8.3281250000e-01
       370   -3.7582531542e+01    1.4752276263e+03   -7.3186090492e+01    3.5603558950e+01    1.1976303127e+01   -8.5162393619e+01    1.2800000000e+04    2.8281886714e-02    8.3278645833e-01
       371   -3.7347032638e+01    1.4226037959e+03   -7.1839118759e+01    3.4492086121e+01    1.2093425394e+01   -8.3932544153e+01    1.2800000000e+04    2.8355883164e-02    8.3174479167e-01
       372   -3.7478487557e+01    1.4213276894e+03   -6.9545549715e+01    3.2067062157e+01    1.1951183507e+01   -8.1496733222e+01    1.2800000000e+04    2.8295020010e-02    8.3536458333e-01
       373   -3.7232404870e+01    1.4048192519e+03   -7.2504923157e+01    3.5272518287e+01    1.2076585500e+01   -8.4581508657e+01    1.2800000000e+04    2.8278459170e-02    8.3151041667e-01
       374   -3.7331612987e+01    1.4146474306e+03   -7.3225033373e+01    3.5893420386e+01    1.2088093056e+01   -8.5313126429e+01    1.2800000000e+04    2.8205123379e-02    8.2880208333e-01
       375   -3.7618321787e+01    1.6759398008e+03   -7.1511826386e+01    3.3893504599e+01    1.2043734073e+01   -8.3555560459e+01    1.2800000000e+04    2.8282347002e-02    8.3190104167e-01
       376   -3.7942507344e+01    1.6168712995e+03   -7.2734762163e+01    3.4792254819e+01    1.2119502456e+01   -8.4854264619e+01    1.2800000000e+04    2.8253352046e-02    8.3148437500e-01
       377   -3.7478773152e+01    1.4225876343e+03   -7.1003251161e+01    3.3524478009e+01    1.2059049451e+01   -8.3062300612e+01    1.2800000000e+04    2.8245731562e-02    8.3035156250e-01
       378   -3.7188072961e+01    1.4101940002e+03   -7.2394275452e+01    3.5206202491e+01    1.2077446088e+01   -8.4471721540e+01    1.2800000000e+04    2.8297641807e-02    8.3367187500e-01
       379   -3.7633286850e+01    1.4879144569e+03   -7.3481033082e+01    3.5847746231e+01    1.2102709311e+01   -8.5583742393e+01    1.2800000000e+04    2.8277408125e-02    8.3167968750e-01
       380   -3.7309728461e+01    1.4103891499e+03   -7.1358514431e+01    3.4048785969e+01    1.2062151771e+01   -8.3420666202e+01    1.2800000000e+04    2.8298859146e-02    8.3291666667e-01
       381   -3.7695273327e+01    1.5188911760e+03   -7.3982825310e+01    3.6287551983e+01    1.2141888496e+01   -8.6124713807e+01    1.2800000000e+04    2.8255450806e-02    8.2872395833e-01
       382   -3.7832894747e+01    1.5006320381e+03   -7.3585103250e+01    3.5752208503e+01    1.2027240322e+01   -8.5612343572e+01    1.2800000000e+04    2.8252416929e-02    8.3101562500e-01
       383   -3.7450293181e+01    1.4214653726e+03   -7.1583558968e+01    3.4133265788e+01    1.2168084160e+01   -8.3751643128e+01    1.2800000000e+04    2.8266218628e-02    8.3048177083e-01
       384   -3.7123302211e+01    1.4233947834e+03   -7.2866096588e+01    3.5742794377e+01    1.1987420058e+01   -8.4853516646e+01    1.2800000000e+04    2.8311288618e-02    8.3514322917e-01
       385   -3.7790454569e+01    1.5900103693e+03   -7.3095628650e+01    3.5305174081e+01    1.2170930381e+01   -8.5266559032e+01    1.2800000000e+04    2.8231060376e-02    8.2813802083e-01
       386   -3.8591126088e+01    2.1659105404e+03   -7.2799413527e+01    3.4208287438e+01    1.2022369471e+01   -8.4821782998e+01    1.2800000000e+04    2.8278207715e-02    8.3283854167e-01
       387   -3.7939159293e+01    1.5847380953e+03   -7.2429865973e+01    3.4490706681e+01    1.2130598245e+01   -8.4560464219e+01    1.2800000000e+04    2.8258428115e-02    8.3080729167e-01
       388   -3.7180608313e+01    1.4010179967e+03   -7.1509871158e+01    3.4329262845e+01    1.1981594954e+01   -8.3491466112e+01    1.2800000000e+04    2.8289596294e-02    8.3153645833e-01
       389   -3.7721314421e+01    1.4644023945e+03   -6.9702672023e+01    3.1981357602e+01    1.1900855709e+01   -8.1603527732e+01    1.2800000000e+04    2.8287384854e-02    8.3346354167e-01
       390   -3.7871734648e+01    1.6366874257e+03   -7.3260179298e+01    3.5388444650e+01    1.2104022340e+01   -8.5364201638e+01    1.2800000000e+04    2.8273273037e-02    8.3261718750e-01
       391   -3.7421478009e+01    1.4187840838e+03   -7.2542938017e+01    3.5121460009e+01    1.2130275890e+01   -8.4673213908e+01    1.2800000000e+04    2.8250956079e-02    8.2967447917e-01
       392   -3.7397756946e+01    1.4772008812e+03   -7.1817929151e+01    3.4420172206e+01    1.2163563548e+01   -8.3981492699e+01    1.2800000000e+04    2.8270395273e-02    8.3192708333e-01
       393   -3.7118311027e+01    1.3970781397e+03   -7.2092671941e+01    3.4974360913e+01    1.1923499708e+01   -8.4016171649e+01    1.2800000000e+04    2.8271402881e-02    8.3221354167e-01
       394   -3.7449408739e+01    1.4218588439e+03   -7.1741275620e+01    3.4291866881e+01    1.1973010288e+01   -8.3714285908e+01    1.2800000000e+04    2.8291143896e-02    8.3268229167e-01
       395   -3.8036459235e+01    1.7190257721e+03   -7.1663101452e+01    3.3626642217e+01    1.2041632861e+01   -8.3704734313e+01    1.2800000000e+04    2.8262304375e-02    8.3309895833e-01
       396   -3.7439129533e+01    1.4171346818e+03   -6.9556603319e+01    3.2117473786e+01    1.1967846957e+01   -8.1524450276e+01    1.2800000000e+04    2.8261990195e-02    8.3165364583e-01
       397   -3.7673440759e+01    1.5089414953e+03   -7.2743436983e+01    3.5069996224e+01    1.2021107812e+01   -8.4764544795e+01    1.2800000000e+04    2.8258325654e-02    8.3072916667e-01
       398   -3.7450535739e+01    1.4752183686e+03   -7.1089939171e+01    3.3639403432e+01    1.2044476952e+01   -8.3134416124e+01    1.2800000000e+04    2.8271097080e-02    8.3375000000e-01
       399   -3.7609576584e+01    1.5090927523e+03   -7.2314953910e+01    3.4705377326e+01    1.1968138351e+01   -8.4283092261e+01    1.2800000000e+04    2.8280084609e-02    8.3156250000e-01
       400   -3.7509393773e+01    1.4357939061e+03   -7.1771369567e+01    3.4261975794e+01    1.2156279831e+01   -8.3927649397e+01    1.2800000000e+04    2.8269561201e-02    8.2989583333e-01
       401   -3.7295617892e+01    1.4177159713e+03   -7.1425110248e+01    3.4129492356e+01    1.2024530297e+01   -8.3449640545e+01    1.2800000000e+04    2.8293843101e-02    8.3399739583e-01
       402   -3.7202669863e+01    1.4250460758e+03   -7.2259553711e+01    3.5056883847e+01    1.2020336663e+01   -8.4279890374e+01    1.2800000000e+04    2.8243967944e-02    8.3158854167e-01
       403   -3.7447563863e+01    1.4221469508e+03   -7.0172716311e+01    3.2725152448e+01    1.1929042979e+01   -8.2101759290e+01    1.2800000000e+04    2.8295950244e-02    8.3325520833e-01
       404   -3.7233049187e+01    1.4114664858e+03   -7.2866644513e+01    3.5633595325e+01    1.2029944253e+01   -8.4896588766e+01    1.2800000000e+04    2.8245417783e-02    8.2921875000e-01
       405   -3.8239384737e+01    2.0156288598e+03   -7.2237384986e+01    3.3998000249e+01    1.2115765368e+01   -8.4353150354e+01    1.2800000000e+04    2.8270399126e-02    8.3167968750e-01
       406   -3.8004359088e+01    2.2948485285e+03   -7.1976577294e+01    3.3972218207e+01    1.2063546387e+01   -8.4040123682e+01    1.2800000000e+04    2.8297552500e-02    8.3385416667e-01
       407   -3.7448155199e+01    1.4215463522e+03   -7.0945657764e+01    3.3497502564e+01    1.2143900049e+01   -8.3089557812e+01    1.2800000000e+04    2.8223968291e-02    8.3009114583e-01
       408   -3.7831760904e+01    1.5446085621e+03   -7.2244466672e+01    3.4412705768e+01    1.2072759706e+01   -8.4317226378e+01    1.2800000000e+04    2.8260175215e-02    8.3223958333e-01
       409   -3.8063082115e+01    1.7493437034e+03   -7.3667317970e+01    3.5604235855e+01    1.2149751298e+01   -8.5817069268e+01    1.2800000000e+04    2.8252265708e-02    8.3007812500e-01
       410   -3.7576736670e+01    1.4356452403e+03   -7.2265424644e+01    3.4688687973e+01    1.2165163222e+01   -8.4430587866e+01    1.2800000000e+04    2.8276388550e-02    8.3080729167e-01
       411   -3.8302068368e+01    1.8964557077e+03   -7.4079080941e+01    3.5777012573e+01    1.2116262511e+01   -8.6195343452e+01    1.2800000000e+04    2.8268464390e-02    8.3269531250e-01
       412   -3.7533209629e+01    1.5031784156e+03   -7.2236093442e+01    3.4702883813e+01    1.2153721072e+01   -8.4389814514e+01    1.2800000000e+04    2.8317424277e-02    8.3292968750e-01
       413   -3.7365583128e+01    1.4171916414e+03   -7.0169622648e+01    3.2804039520e+01    1.2162930624e+01   -8.2332553273e+01    1.2800000000e+04    2.8282678442e-02    8.3200520833e-01
       414   -3.8019232221e+01    1.5304093798e+03   -7.0798203204e+01    3.2778970983e+01    1.1931273730e+01   -8.2729476935e+01    1.2800000000e+04    2.8301608164e-02    8.3369791667e-01
       415   -3.7493815209e+01    1.4741955585e+03   -7.4382846588e+01    3.6889031379e+01    1.2235760255e+01   -8.6618606842e+01    1.2800000000e+04    2.8260403628e-02    8.3108072917e-01
       416   -3.7450647674e+01    1.4243497924e+03   -7.0839837302e+01    3.3389189628e+01    1.2082466432e+01   -8.2922303733e+01    1.2800000000e+04    2.8300600205e-02    8.3160156250e-01
       417   -3.7417535300e+01    1.4254977461e+03   -7.2916764589e+01    3.5499229289e+01    1.2024029420e+01   -8.4940794009e+01    1.2800000000e+04    2.8277490278e-02    8.3048177083e-01
       418   -3.7547435320e+01    1.4361114138e+03   -7.2602831317e+01    3.5055395996e+01    1.2108898960e+01   -8.4711730277e+01    1.2800000000e+04    2.8263630493e-02    8.3135416667e-01
       419   -3.7476677529e+01    1.4223877166e+03   -7.0392445022e+01    3.2915767493e+01    1.1891631722e+01   -8.2284076743e+01    1.2800000000e+04    2.8284191230e-02    8.3341145833e-01
       420   -3.7196911212e+01    1.4734456843e+03   -7.3954033111e+01    3.6757121900e+01    1.2051605890e+01   -8.6005639001e+01    1.2800000000e+04    2.8246933179e-02    8.2976562500e-01
       421   -3.7339543109e+01    1.4160695700e+03   -7.0766844728e+01    3.3427301619e+01    1.2066164813e+01   -8.2833009542e+01    1.2800000000e+04    2.8261711235e-02    8.3197916667e-01
       422   -3.7616747800e+01    1.4619629169e+03   -6.8957634902e+01    3.1340887102e+01    1.2015483812e+01   -8.0973118714e+01    1.2800000000e+04    2.8327484263e-02    8.3486979167e-01
       423   -3.7728129962e+01    1.4706546357e+03   -7.3275555868e+01    3.5547425906e+01    1.2056756830e+01   -8.5332312698e+01    1.2800000000e+04    2.8270244341e-02    8.3028645833e-01
       424   -3.7396978436e+01    1.5320824825e+03   -7.1043819765e+01    3.3646841329e+01    1.1924147261e+01   -8.2967967026e+01    1.2800000000e+04    2.8312891050e-02    8.3458333333e-01
